feedback_text,count,percent
"Side-Lying Inner Thigh Raise hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong lần đánh giá hôm nay.",1,0.0069
"Hindu Push-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",1,0.0069
"Tôi không hợp Dumbbell Front Raise lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",1,0.0069
"Bài Wall Slide làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Machine Hip Thrust làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi không hợp Dumbbell Romanian Deadlift lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",1,0.0069
"Bài Dumbbell Front Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Wall Slide lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",1,0.0069
"Bài Wall Sit làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Machine Hip Thrust làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Dumbbell Romanian Deadlift làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Bird Dog hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",1,0.0069
"Plank hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Crab Walk làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",1,0.0069
"Bài Burpee làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Bird Dog lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi xét cảm giác phục hồi.",1,0.0069
"Tôi không hợp Burpee lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",1,0.0069
"Tôi không hợp Crab Walk lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",1,0.0069
"Dead Bug hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau vài set đầu.",1,0.0069
"Dumbbell Shrug hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",1,0.0069
"Bài Dumbbell Hammer Curl làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Copenhagen Plank hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",1,0.0069
"Tôi không hợp Copenhagen Adductor Drop lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",1,0.0069
"Push-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau vài set đầu.",1,0.0069
"Machine Shoulder Press hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Smith Machine Upright Row làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",1,0.0069
"Bài Decline Push-Up làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",1,0.0069
"Smith Machine Shrug hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",1,0.0069
"Smith Machine Squat hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài Single-Arm Smith Machine Row làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi không hợp Smith Machine Reverse Lunge lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",1,0.0069
"Tôi không hợp Push-Up lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi xét cảm giác phục hồi.",1,0.0069
"Machine Shoulder Press hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",1,0.0069
"Bài Mountain Climbers làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Side-Lying Inner Thigh Raise lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",1,0.0069
"Tôi không hợp Donkey Kick lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",1,0.0069
"Bài Dead Bug làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở bối cảnh lịch tập này.",1,0.0069
"V-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",1,0.0069
"Tôi không hợp Mountain Climbers lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",1,0.0069
"Bài Reverse Crunch làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Bird Dog lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",1,0.0069
"Bài Side Plank làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Side Plank lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi xét cảm giác phục hồi.",1,0.0069
"Lying Leg Raise hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",1,0.0069
"Tôi không hợp Donkey Kick lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",1,0.0069
"Tôi không hợp Lying Leg Raise lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở phần cuối buổi.",1,0.0069
"Bài Side-Lying Inner Thigh Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",1,0.0069
"Bài Glute Bridge March làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",1,0.0069
"Glute Bridge hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",1,0.0069
"Tôi không hợp Bicycle Crunch lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong buổi tập này.",1,0.0069
"Tôi không hợp Mountain Climbers lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",1,0.0069
"Bài Donkey Kick làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Lying Leg Raise lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi tập với mức hiện tại.",1,0.0069
"Bài Mountain Climbers làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Side Plank hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, ở lần ghi nhận gần đây.",1,0.0069
"Bài EZ-Bar Preacher Curl làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",1,0.0069
"EZ-Bar Preacher Curl hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở lần ghi nhận gần đây.",1,0.0069
"Chin-Up hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",1,0.0069
"Hanging Windshield Wiper hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",1,0.0069
"Hanging Leg Raise hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, trong nhịp tập tuần này.",1,0.0069
"Pistol Squat hơi quá sức hoặc khó giữ kỹ thuật, tôi muốn replace exercise để tập ổn hơn. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong nhịp tập tuần này.",1,0.0069
"Bài Single-Leg Glute Bridge làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, khi theo giáo án hiện tại.",1,0.0069
"Bài Crab Walk làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi không hợp Close-Grip Push-Up lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",1,0.0069
"Bài Hanging Leg Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi không hợp Plank lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, ở phần cuối buổi.",1,0.0069
"Bài Close-Grip Push-Up làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, sau khi hoàn thành phần chính.",1,0.0069
"Tôi không hợp Crab Walk lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 1/5, trong buổi tập này.",1,0.0069
"Bài Hanging Leg Raise làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
"Tôi không hợp Machine Bicep Curl lắm, cảm giác kiểm soát chưa tốt nên nên cân nhắc thay thế. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi tập với mức hiện tại.",1,0.0069
"Bài Band Resisted Push-Up làm buổi tập nặng hơn dự kiến; tôi muốn giảm độ khó hoặc đổi biến thể. Lý do chính: Needs adjustment, Too hard. Mức đánh giá 2/5, khi theo giáo án hiện tại.",1,0.0069
