sample_id,sample_source,task_type,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week,label_name,label_value,feedback_id,history_session_id,history_item_id,plan_item_id,rating,sentiment,difficulty_feedback,enjoyment_rating,fatigue_feedback,pain_feedback,duration_feedback,progression_preference,requested_action,feedback_reason_tag_count,actual_rpe,actual_load_kg,difficulty_rating,exercise_enjoyment,pain_during_exercise,technique_quality,session_rpe,session_completion_pct,plan_item_role,exercise_preference,pain_area_count,safety_label
PREF0005158,preference_training_dataset,preference,U000441,PLAN000941,EX0071,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,2.5,1.5,1.0,3.0,"[""Pectoralis Major (Clavicular Head)""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Incline Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]","[""Acute shoulder impingement""]",2,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005158,WHS00017292,WHI000075442,WPI00016514,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.8,0.0,3.0,3.0,No,Good,7.8,100.0,Primary Compound,Like,,
PREF0005159,preference_training_dataset,preference,U000441,PLAN000941,EX0105,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,3.0,2.0,"[""Gluteus Medius"", ""Gluteus Minimus""]","[""Tensor Fasciae Latae""]","[""Resistance Band""]",Hip Abduction,"[""Hip"", ""Knee""]","[""Severe hip osteoarthritis""]",2,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005159,WHS00017291,WHI000075441,WPI00016506,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.8,0.0,3.0,3.0,No,Good,7.8,100.0,Isolation,Like,,
PREF0005160,preference_training_dataset,preference,U000441,PLAN000941,EX0044,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,1,1,1,1.0,1.5,1.5,1.0,3.0,"[""Hamstrings""]","[""Gastrocnemius""]","[""Seated Leg Curl Machine""]",Knee Flexion,"[""Knee""]","[""Severe knee osteoarthritis""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005160,WHS00017291,WHI000075440,WPI00016508,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.5,0.0,3.0,4.0,No,Good,7.8,100.0,Isolation,Like,,
PREF0005161,preference_training_dataset,preference,U000441,PLAN000941,EX0287,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Bodyweight,Intermediate,Intermediate,2,1,1,3.0,3.0,3.0,3.5,4.0,"[""Quadriceps"", ""Gluteus Maximus""]","[""Hamstrings""]","[""Suspension Trainer (TRX)""]",Squat,"[""Knee"", ""Ankle""]","[""Severe knee osteoarthritis"", ""Patellofemoral pain""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005161,WHS00017291,WHI000075438,WPI00016510,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.8,0.0,3.0,3.0,No,Good,7.8,100.0,Secondary Compound,Like,,
PREF0005162,preference_training_dataset,preference,U000441,PLAN000941,EX0192,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Bodyweight,Intermediate,Intermediate,3,1,1,4.0,4.0,2.0,4.0,6.0,"[""Quadriceps"", ""Gluteus Maximus"", ""Calves""]","[""Hamstrings""]","[""Plyo Box""]",Squat,"[""Knee"", ""Achilles Tendon"", ""Ankle""]","[""Achilles tendinopathy"", ""Severe knee osteoarthritis""]",3,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005162,WHS00017291,WHI000075437,WPI00016511,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.5,0.0,3.0,4.0,No,Good,7.8,100.0,Secondary Compound,Like,,
PREF0005163,preference_training_dataset,preference,U000441,PLAN000941,EX0270,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,3,1,1,1.5,1.5,2.5,2.0,2.0,"[""Hamstrings"", ""Gluteus Maximus"", ""Erector Spinae""]","[""None""]","[""Resistance Band""]",Hinge,"[""Lower Back""]","[""Acute low back pain""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005163,WHS00017291,WHI000075435,WPI00016507,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.8,0.0,3.0,3.0,No,Good,7.8,100.0,Primary Compound,Like,,
PREF0005164,preference_training_dataset,preference,U000441,PLAN000941,EX0115,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.5,2.0,2.5,1.0,3.0,"[""Latissimus Dorsi""]","[""Pectoralis Major"", ""Serratus Anterior""]","[""Pullover Machine""]",Vertical Pull,"[""Shoulder""]","[""Severe shoulder impingement""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005164,WHS00017290,WHI000075434,WPI00016504,4.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.8,0.0,3.0,3.0,No,Good,7.8,100.0,Isolation,Like,,
PREF0005165,preference_training_dataset,preference,U000441,PLAN000941,EX0141,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Resistance Training,Beginner,Beginner,3,2,1,1.5,1.0,1.5,1.5,2.0,"[""Posterior Deltoid"", ""Rhomboids"", ""Middle Trapezius""]","[""Infraspinatus"", ""Teres Minor""]","[""Resistance Band""]",Horizontal Pull,"[""Shoulder""]","[""None""]",1,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005165,WHS00017290,WHI000075433,WPI00016505,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.5,0.0,3.0,4.0,No,Good,7.8,100.0,Isolation,Like,,
PREF0005166,preference_training_dataset,preference,U000441,PLAN000941,EX0317,Advanced,Muscle Gain,Strength,Prefer not to say,26,163.0,60.9,22.92,Normal,5,Chest Back Legs,Commercial Gym,12,0,0,Bodyweight,Intermediate,Intermediate,3,2,1,2.5,3.0,3.5,3.0,4.0,"[""Latissimus Dorsi"", ""Rhomboids"", ""Core (Anti-Rotation)""]","[""Biceps Brachii"", ""Posterior Deltoid""]","[""Suspension Trainer (TRX)""]",Horizontal Pull,"[""Shoulder"", ""Elbow""]","[""Shoulder impingement""]",2,1,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005166,WHS00017290,WHI000075431,WPI00016503,5.0,Positive,Appropriate,4.0,Not Applicable,No Pain,Not Applicable,Maintain,Keep,1.0,7.8,0.0,3.0,3.0,No,Good,7.8,100.0,Primary Compound,Like,,
PREF0005167,preference_training_dataset,preference,U000440,PLAN000940,EX0004,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005167,WHS00017288,WHI000075426,WPI00016475,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,4.0,No,Good,6.8,100.0,Secondary Compound,Like,,
PREF0005168,preference_training_dataset,preference,U000440,PLAN000940,EX0028,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,2,1,4.0,3.0,2.5,1.0,4.0,"[""Rectus Abdominis"", ""Iliopsoas""]","[""Obliques"", ""Rectus Femoris""]","[""Pull-up Bar""]",Trunk Flexion,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar spine issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005168,WHS00017288,WHI000075425,WPI00016476,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.8,100.0,Secondary Compound,Like,,
PREF0005169,preference_training_dataset,preference,U000440,PLAN000940,EX0012,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi"", ""Biceps Brachii""]","[""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute elbow pain"", ""Painful supinated grip"", ""Uncontrolled hanging""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005169,WHS00017288,WHI000075424,WPI00016477,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.5,0.0,2.0,3.0,No,Good,6.8,100.0,Secondary Compound,Like,,
PREF0005170,preference_training_dataset,preference,U000440,PLAN000940,EX0011,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005170,WHS00017288,WHI000075423,WPI00016473,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,4.0,No,Good,6.8,100.0,Primary Compound,Like,,
PREF0005171,preference_training_dataset,preference,U000440,PLAN000940,EX0161,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,1,1,4.5,4.0,3.5,4.0,4.5,"[""Obliques"", ""Rectus Abdominis""]","[""Hip Flexors (Iliopsoas, Rectus Femoris)""]","[""Pull-up Bar""]",Trunk Rotation,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar disc issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005171,WHS00017288,WHI000075422,WPI00016474,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.8,100.0,Primary Compound,Like,,
PREF0005172,preference_training_dataset,preference,U000440,PLAN000940,EX0004,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005172,WHS00017287,WHI000075421,WPI00016470,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,4.0,No,Good,6.8,100.0,Secondary Compound,Like,,
PREF0005173,preference_training_dataset,preference,U000440,PLAN000940,EX0028,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,2,1,4.0,3.0,2.5,1.0,4.0,"[""Rectus Abdominis"", ""Iliopsoas""]","[""Obliques"", ""Rectus Femoris""]","[""Pull-up Bar""]",Trunk Flexion,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar spine issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005173,WHS00017287,WHI000075420,WPI00016471,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.8,100.0,Secondary Compound,Like,,
PREF0005174,preference_training_dataset,preference,U000440,PLAN000940,EX0012,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi"", ""Biceps Brachii""]","[""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute elbow pain"", ""Painful supinated grip"", ""Uncontrolled hanging""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005174,WHS00017287,WHI000075419,WPI00016472,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.5,0.0,2.0,3.0,No,Good,6.8,100.0,Secondary Compound,Like,,
PREF0005175,preference_training_dataset,preference,U000440,PLAN000940,EX0011,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005175,WHS00017287,WHI000075418,WPI00016468,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,4.0,No,Good,6.8,100.0,Primary Compound,Like,,
PREF0005176,preference_training_dataset,preference,U000440,PLAN000940,EX0161,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,1,1,4.5,4.0,3.5,4.0,4.5,"[""Obliques"", ""Rectus Abdominis""]","[""Hip Flexors (Iliopsoas, Rectus Femoris)""]","[""Pull-up Bar""]",Trunk Rotation,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar disc issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005176,WHS00017287,WHI000075417,WPI00016469,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.8,100.0,Primary Compound,Like,,
PREF0005177,preference_training_dataset,preference,U000440,PLAN000940,EX0004,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005177,WHS00017286,WHI000075416,WPI00016495,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005178,preference_training_dataset,preference,U000440,PLAN000940,EX0028,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,2,1,4.0,3.0,2.5,1.0,4.0,"[""Rectus Abdominis"", ""Iliopsoas""]","[""Obliques"", ""Rectus Femoris""]","[""Pull-up Bar""]",Trunk Flexion,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar spine issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005178,WHS00017286,WHI000075415,WPI00016496,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.5,0.0,2.0,4.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005179,preference_training_dataset,preference,U000440,PLAN000940,EX0012,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi"", ""Biceps Brachii""]","[""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute elbow pain"", ""Painful supinated grip"", ""Uncontrolled hanging""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005179,WHS00017286,WHI000075414,WPI00016497,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,3.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005180,preference_training_dataset,preference,U000440,PLAN000940,EX0011,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005180,WHS00017286,WHI000075413,WPI00016493,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.7,100.0,Primary Compound,Like,,
PREF0005181,preference_training_dataset,preference,U000440,PLAN000940,EX0161,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,1,1,4.5,4.0,3.5,4.0,4.5,"[""Obliques"", ""Rectus Abdominis""]","[""Hip Flexors (Iliopsoas, Rectus Femoris)""]","[""Pull-up Bar""]",Trunk Rotation,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar disc issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005181,WHS00017286,WHI000075412,WPI00016494,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.5,0.0,2.0,4.0,No,Good,6.7,100.0,Primary Compound,Like,,
PREF0005182,preference_training_dataset,preference,U000440,PLAN000940,EX0004,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005182,WHS00017285,WHI000075411,WPI00016490,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005183,preference_training_dataset,preference,U000440,PLAN000940,EX0012,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi"", ""Biceps Brachii""]","[""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute elbow pain"", ""Painful supinated grip"", ""Uncontrolled hanging""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005183,WHS00017285,WHI000075409,WPI00016492,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,3.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005184,preference_training_dataset,preference,U000440,PLAN000940,EX0011,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,1,4,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi""]","[""Biceps Brachii"", ""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute shoulder or elbow pain"", ""Inability to control the hanging position"", ""Painful overhead range""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005184,WHS00017285,WHI000075408,WPI00016488,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.7,100.0,Primary Compound,Like,,
PREF0005185,preference_training_dataset,preference,U000440,PLAN000940,EX0161,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,1,1,4.5,4.0,3.5,4.0,4.5,"[""Obliques"", ""Rectus Abdominis""]","[""Hip Flexors (Iliopsoas, Rectus Femoris)""]","[""Pull-up Bar""]",Trunk Rotation,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar disc issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005185,WHS00017285,WHI000075407,WPI00016489,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.5,0.0,2.0,4.0,No,Good,6.7,100.0,Primary Compound,Like,,
PREF0005186,preference_training_dataset,preference,U000440,PLAN000940,EX0004,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005186,WHS00017284,WHI000075406,WPI00016485,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.8,0.0,2.0,4.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005187,preference_training_dataset,preference,U000440,PLAN000940,EX0028,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Bodyweight,Advanced,Advanced,2,2,1,4.0,3.0,2.5,1.0,4.0,"[""Rectus Abdominis"", ""Iliopsoas""]","[""Obliques"", ""Rectus Femoris""]","[""Pull-up Bar""]",Trunk Flexion,"[""Lower Back"", ""Shoulder""]","[""Shoulder impingement"", ""Lumbar spine issues""]",2,2,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005187,WHS00017284,WHI000075405,WPI00016486,4.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,6.5,0.0,2.0,4.0,No,Good,6.7,100.0,Secondary Compound,Like,,
PREF0005188,preference_training_dataset,preference,U000440,PLAN000940,EX0012,Advanced,Athletic Performance,Rehabilitation and Joint Health,Other,18,150.0,55.3,24.58,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.0,3.0,2.0,6.0,"[""Latissimus Dorsi"", ""Biceps Brachii""]","[""Brachialis"", ""Rhomboids"", ""Posterior Deltoid""]","[""Pull-up Bar""]",Vertical Pull,"[""Shoulder"", ""Elbow"", ""Wrist""]","[""Acute elbow pain"", ""Painful supinated grip"", ""Uncontrolled hanging""]",3,3,,,,,,,,,,,,,,,,,,,,,,,,exercise_preference,Like,FB00005188,WHS00017284,WHI000075404,WPI00016487,5.0,Positive,Too Easy,4.0,Not Applicable,No Pain,Not Applicable,Increase Difficulty,Increase Difficulty,2.0,7.0,0.0,2.0,3.0,No,Good,6.7,100.0,Secondary Compound,Like,,
