sample_id,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week
REC0000383,U000383,PLAN000383,EX0026,Advanced,Athletic Performance,Mobility and Flexibility,Prefer not to say,35,167.0,83.4,29.9,Overweight,4,Chest Back Legs,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7368,0.8947,0.0,0.0,7.46,2.53,0.0526,,Safe,0.0,0,0,0,6,15,1,0,0,0,0,0,Reduce Difficulty,4
REC0000384,U000384,PLAN000384,EX0242,Intermediate,Strength,General Fitness,Other,18,162.0,68.8,26.22,Overweight,6,Full Body,Commercial Gym,11,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,2.0,3.5,2.0,1.5,3.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Dumbbell""]",Horizontal Push,"[""Wrist"", ""Elbow""]","[""Wrist pain""]",2,1,0.8056,0.9428,0.0,0.0,8.07,3.44,0.0,,Safe,0.0,0,0,0,10,16,1,1,0,5,0,0,Keep,6
REC0000385,U000385,PLAN000385,EX0026,Beginner,Rehabilitation and Joint Health,Fat Loss,Female,26,156.0,45.8,18.82,Normal,3,Auto,Limited Gym,3,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7317,0.9024,0.0,0.0,5.72,2.05,0.0488,,Safe,0.0,0,0,0,14,5,2,0,0,0,1,1,Keep,3
REC0000386,U000386,PLAN000386,EX0004,Intermediate,Fat Loss,Rehabilitation and Joint Health,Male,26,160.0,49.4,19.3,Normal,2,Auto,Limited Gym,8,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8438,1.0,0.0,0.0,7.21,2.25,0.0625,,Safe,0.0,0,0,0,26,23,2,0,0,1,1,1,Reduce Difficulty,2
REC0000388,U000388,PLAN000388,EX0004,Advanced,Muscle Gain,Rehabilitation and Joint Health,Female,21,150.0,42.9,19.07,Normal,4,Push Pull Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7143,0.9143,0.0,0.0,8.73,4.0,0.0,,Safe,0.0,0,0,0,1,16,1,0,0,0,0,0,Reduce Difficulty,4
REC0000390,U000390,PLAN000390,EX0277,Beginner,Fat Loss,Muscular Endurance,Prefer not to say,28,156.0,64.4,26.46,Overweight,3,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.5,2.0,2.0,3.0,3.0,"[""Triceps Brachii"", ""Gluteus Maximus"", ""Hamstrings""]","[""Core"", ""Shoulders (Anterior Deltoid)""]","[""Bodyweight""]",Gait,"[""Wrist"", ""Shoulder""]",[],2,0,0.8158,0.9211,0.0,0.0,7.36,2.37,0.0526,,Safe,0.0,0,0,0,20,2,2,0,0,0,1,1,Reduce Difficulty,3
REC0000392,U000392,PLAN000392,EX0095,Intermediate,Athletic Performance,General Fitness,Female,22,164.0,60.8,22.61,Normal,4,Push Pull Legs,Commercial Gym,11,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.5,3.5,3.5,5.5,"[""Anterior Deltoid"", ""Triceps Brachii""]","[""Quadriceps"", ""Gluteus Maximus"", ""Lateral Deltoid""]","[""Barbell""]",Vertical Push,"[""Shoulder"", ""Knee"", ""Lower Back""]","[""Shoulder impingement"", ""Lumbar spine instability""]",3,2,0.7805,0.9619,0.0,0.0,7.01,2.03,0.0244,,Safe,0.0,0,0,0,14,4,3,0,0,0,1,1,Keep,4
REC0000393,U000393,PLAN000393,EX0004,Beginner,Athletic Performance,Rehabilitation and Joint Health,Prefer not to say,21,169.0,68.6,24.02,Normal,5,Push Pull Legs,Commercial Gym,12,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8462,0.9299,0.0,0.0,6.97,2.06,0.0,,Safe,0.0,0,0,0,14,5,0,0,0,0,0,0,Keep,5
REC0000394,U000394,PLAN000394,EX0004,Advanced,General Fitness,Athletic Performance,Other,22,174.0,83.6,27.61,Overweight,4,Chest Back Legs,Limited Gym,9,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7027,0.8919,0.0,0.0,7.71,4.03,0.027,,Safe,0.0,0,0,0,2,4,2,0,1,0,1,1,Reduce Difficulty,4
REC0000395,U000395,PLAN000395,EX0125,Advanced,Strength,General Fitness,Male,26,162.0,74.1,28.24,Overweight,5,Body Part Split,Limited Gym,7,1,1,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.5,1.5,1.0,2.0,"[""Lateral Deltoid""]","[""Anterior Deltoid"", ""Supraspinatus""]","[""Lateral Raise Machine""]",Vertical Push,"[""Shoulder""]","[""Acute shoulder impingement""]",1,1,0.8571,0.943,0.0,0.0,8.16,3.09,0.0571,,Safe,0.0,0,0,0,3,14,2,0,0,0,1,1,Reduce Difficulty,5
REC0000397,U000397,PLAN000397,EX0003,Beginner,Athletic Performance,Rehabilitation and Joint Health,Female,19,159.0,51.0,20.17,Normal,6,Auto,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.7632,0.885,0.0,0.0,7.0,2.0,0.0,,Safe,0.0,0,0,0,18,4,3,0,0,1,0,0,Reduce Volume,6
REC0000398,U000398,PLAN000398,EX0224,Intermediate,Strength,Athletic Performance,Other,18,159.0,63.1,24.96,Normal,2,Auto,Bodyweight Only,2,0,0,Bodyweight,Intermediate,Intermediate,2,2,1,2.5,3.0,3.0,3.0,4.5,"[""Anterior Deltoid"", ""Lateral Deltoid""]","[""Triceps Brachii"", ""Upper Trapezius""]","[""Mat""]",Vertical Push,"[""Shoulder"", ""Wrist"", ""Neck""]","[""High blood pressure"", ""Shoulder instability""]",3,2,0.7188,0.9327,0.0,0.0,8.35,3.03,0.0312,,Safe,0.0,0,0,0,2,26,7,0,6,0,1,0,Reduce Difficulty,2
REC0000399,U000399,PLAN000399,EX0004,Beginner,Fat Loss,Mobility and Flexibility,Female,21,160.0,75.2,29.37,Overweight,6,Chest Back Legs,Commercial Gym,14,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7317,0.8842,0.0,0.0,7.77,4.03,0.0732,,Safe,0.0,0,0,0,2,2,19,0,0,0,1,1,Reduce Difficulty,6
REC0000400,U000400,PLAN000400,EX0004,Beginner,Muscular Endurance,Athletic Performance,Prefer not to say,26,159.0,60.9,24.09,Normal,5,Push Pull Legs,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8205,0.9487,0.0,0.0,7.11,2.08,0.0,,Safe,0.0,0,0,0,13,7,1,0,0,0,0,0,Keep,5
REC0000401,U000401,PLAN000401,EX0227,Advanced,Muscular Endurance,Fat Loss,Other,21,158.0,56.9,22.79,Normal,2,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.75,0.9062,0.0,0.0,7.37,2.69,0.0625,,Safe,0.0,0,0,0,20,8,8,1,3,1,2,1,Reduce Difficulty,2
REC0000402,U000402,PLAN000402,EX0004,Beginner,General Fitness,Rehabilitation and Joint Health,Female,39,157.0,45.6,18.5,Normal,6,Upper Lower,Limited Gym,6,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7714,0.9143,0.0,0.0,7.31,2.44,0.0,,Safe,0.0,0,0,0,2,15,2,0,0,0,0,0,Keep,6
REC0000403,U000403,PLAN000403,EX0179,Beginner,Mobility and Flexibility,Muscular Endurance,Other,40,168.0,79.3,28.1,Overweight,2,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.7812,0.8906,0.0,0.0,6.01,2.31,0.0625,,Safe,0.0,0,0,0,11,5,4,0,0,0,1,1,Reduce Difficulty,2
REC0000404,U000404,PLAN000404,EX0004,Intermediate,Fat Loss,Rehabilitation and Joint Health,Female,38,155.0,63.3,26.35,Overweight,3,Push Pull Legs,Home Gym,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8684,0.9737,0.0,0.0,7.11,2.54,0.0263,,Monitor,0.25,1,0,0,11,10,4,0,1,0,1,1,Reduce Difficulty,3
REC0000405,U000405,PLAN000405,EX0004,Advanced,General Fitness,Strength,Male,31,163.0,53.9,20.29,Normal,4,Chest Back Legs,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7222,0.8444,0.0,0.0,7.77,3.84,0.0278,,Safe,0.0,0,0,0,2,4,19,0,0,0,2,1,Replace Exercise,4
REC0000406,U000406,PLAN000406,EX0004,Intermediate,Muscular Endurance,Rehabilitation and Joint Health,Female,26,155.0,43.9,18.27,Underweight,6,Push Pull Legs,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7805,0.9259,0.0,0.0,7.11,2.03,0.0,,Safe,0.0,0,0,0,16,5,3,0,0,0,2,0,Keep,6
REC0000407,U000407,PLAN000407,EX0279,Advanced,Mobility and Flexibility,Athletic Performance,Prefer not to say,19,173.0,89.0,29.74,Overweight,5,Chest Back Legs,Commercial Gym,12,1,1,Bodyweight,Advanced,Advanced,2,2,1,3.0,1.5,5.0,4.0,2.0,"[""Neck Extensors (Splenius Capitis, Erector Spinae Cervicis)"", ""Gluteus Maximus""]","[""Hamstrings"", ""Erector Spinae (Lumbar)""]","[""Mat""]",Spinal Extension,"[""Cervical Spine"", ""Lower Back""]","[""Any history of neck pain, cervical disc herniation, or spine issues""]",2,1,0.7692,0.8644,0.0,0.0,6.73,2.06,0.0513,,Safe,0.0,0,0,0,18,6,13,1,1,1,8,1,Reduce Difficulty,5
REC0000408,U000408,PLAN000408,EX0004,Beginner,General Fitness,Rehabilitation and Joint Health,Male,34,168.0,71.7,25.4,Overweight,3,Upper Lower,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7568,0.9189,0.0,0.0,7.72,4.03,0.027,,Safe,0.0,0,0,0,1,2,20,0,0,0,2,1,Reduce Difficulty,3
REC0000409,U000409,PLAN000409,EX0004,Advanced,Athletic Performance,Muscle Gain,Other,33,168.0,61.6,21.83,Normal,3,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7429,0.9143,0.0,0.0,7.42,2.62,0.0286,,Safe,0.0,0,0,0,14,2,8,0,0,0,3,1,Keep,3
REC0000411,U000411,PLAN000411,EX0319,Intermediate,General Fitness,Rehabilitation and Joint Health,Female,21,159.0,44.4,17.56,Underweight,2,Push Pull Legs,Limited Gym,9,0,0,Bodyweight,Beginner,Beginner,2,2,1,1.0,1.0,1.5,3.5,2.0,"[""Lower Trapezius"", ""Serratus Anterior""]","[""Lateral Deltoid"", ""External Rotators""]","[""Wall""]",Scapular Upward Rotation,"[""Shoulder""]",[],1,0,0.8438,0.9375,0.0,0.0,7.0,2.4,0.0,,Safe,0.0,0,0,0,10,8,38,0,0,0,9,0,Keep,2
REC0000416,U000416,PLAN000416,EX0026,Beginner,General Fitness,Strength,Male,44,166.0,62.9,22.83,Normal,3,Upper Lower,Home Gym,5,1,1,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.7714,0.9429,0.0,0.0,7.18,2.21,0.0571,,Safe,0.0,0,0,0,10,7,4,0,0,0,1,1,Reduce Difficulty,3
REC0000417,U000417,PLAN000417,EX0179,Beginner,Athletic Performance,Mobility and Flexibility,Female,33,164.0,68.9,25.62,Overweight,2,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.8125,0.9444,0.0,0.0,7.18,2.23,0.0,,Safe,0.0,0,0,0,30,4,8,0,0,1,7,0,Keep,2
REC0000418,U000418,PLAN000418,EX0095,Intermediate,Athletic Performance,Muscular Endurance,Male,32,174.0,61.3,20.25,Normal,4,Push Pull Legs,Limited Gym,8,0,0,Resistance Training,Intermediate,Intermediate,2,3,1,4.0,4.5,3.5,3.5,5.5,"[""Anterior Deltoid"", ""Triceps Brachii""]","[""Quadriceps"", ""Gluteus Maximus"", ""Lateral Deltoid""]","[""Barbell""]",Vertical Push,"[""Shoulder"", ""Knee"", ""Lower Back""]","[""Shoulder impingement"", ""Lumbar spine instability""]",3,2,0.7368,0.9211,0.0,0.0,7.49,2.6,0.0263,,Safe,0.0,0,0,0,3,19,10,0,0,1,4,1,Keep,4
REC0000419,U000419,PLAN000419,EX0003,Beginner,General Fitness,Strength,Female,23,159.0,48.6,19.22,Normal,6,Upper Lower,Limited Gym,4,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.6944,0.8889,0.0,0.0,7.72,4.06,0.0556,,Safe,0.0,0,0,0,2,1,27,0,0,0,4,1,Reduce Difficulty,6
REC0000420,U000420,PLAN000420,EX0227,Advanced,Muscular Endurance,Fat Loss,Other,22,176.0,66.4,21.44,Normal,6,Upper Lower,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.7073,0.878,0.0,0.0,7.7,4.03,0.0244,,Safe,0.0,0,0,0,9,3,42,1,1,1,18,1,Reduce Difficulty,6
REC0000421,U000421,PLAN000421,EX0009,Intermediate,Muscle Gain,Mobility and Flexibility,Prefer not to say,21,173.0,57.5,19.21,Normal,3,Push Pull Legs,Limited Gym,5,0,0,Resistance Training,Beginner,Beginner,2,3,1,1.0,1.0,1.0,1.0,3.5,"[""Latissimus Dorsi"", ""Rhomboids""]","[""Middle Trapezius"", ""Posterior Deltoid"", ""Biceps Brachii""]","[""Row Machine""]",Horizontal Pull,"[""Shoulder"", ""Elbow""]","[""Acute shoulder pain"", ""Pain during pulling""]",2,2,0.7179,0.8974,0.0,0.0,8.71,4.03,0.0256,,Safe,0.0,0,0,0,1,1,39,0,0,0,2,0,Reduce Difficulty,3
REC0000422,U000422,PLAN000422,EX0105,Advanced,General Fitness,Muscular Endurance,Female,30,169.0,67.9,23.77,Normal,6,Auto,Home Gym,5,1,1,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,3.0,2.0,"[""Gluteus Medius"", ""Gluteus Minimus""]","[""Tensor Fasciae Latae""]","[""Resistance Band""]",Hip Abduction,"[""Hip"", ""Knee""]","[""Severe hip osteoarthritis""]",2,1,0.8108,0.9444,0.0,0.0,7.01,2.0,0.0,,Safe,0.0,0,0,0,16,3,17,0,0,0,2,0,Keep,6
REC0000423,U000423,PLAN000423,EX0269,Intermediate,Muscle Gain,Rehabilitation and Joint Health,Male,21,180.0,103.3,31.88,Obese,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.0,2.0,2.5,3.0,2.5,"[""Gluteus Maximus"", ""Hamstrings""]","[""Core"", ""Erector Spinae""]","[""Mat""]",Hip Extension,"[""Lower Back""]","[""None""]",1,1,0.8,0.9143,0.0,0.0,8.38,3.38,0.0286,,Safe,0.0,0,0,0,21,23,14,1,4,1,5,0,Reduce Difficulty,3
REC0000424,U000424,PLAN000424,EX0227,Beginner,Muscle Gain,Mobility and Flexibility,Male,37,170.0,77.2,26.71,Overweight,4,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.825,0.9447,0.0,0.0,7.87,3.03,0.025,,Safe,0.0,0,0,0,68,30,2,1,2,12,1,0,Reduce Difficulty,4
REC0000426,U000426,PLAN000426,EX0059,Advanced,Mobility and Flexibility,Muscle Gain,Female,43,163.0,70.8,26.65,Overweight,4,Push Pull Legs,Commercial Gym,18,0,0,Resistance Training,Beginner,Beginner,1,1,1,1.0,2.0,1.0,2.0,3.0,"[""Upper Trapezius""]","[""Levator Scapulae""]","[""Dumbbell""]",Scapular Elevation,"[""Neck"", ""Shoulder""]","[""Cervical spine issues"", ""Neck spasms""]",2,2,0.8333,0.9701,0.0,0.0,6.03,2.0,0.0,,Safe,0.0,0,0,0,138,3,9,0,0,18,7,0,Keep,4
REC0000427,U000427,PLAN000427,EX0004,Intermediate,Muscle Gain,Mobility and Flexibility,Female,23,152.0,73.2,31.68,Obese,5,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8049,0.9276,0.0,0.0,8.11,3.05,0.0488,,Safe,0.0,0,0,0,11,18,11,0,0,2,4,1,Keep,5
REC0000429,U000429,PLAN000429,EX0026,Advanced,Strength,Muscle Gain,Male,18,167.0,77.6,27.82,Overweight,2,Body Part Split,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8125,0.9375,0.0,0.0,8.57,3.7,0.0,,Safe,0.0,0,0,0,3,0,28,0,0,0,2,0,Reduce Difficulty,2
REC0000430,U000430,PLAN000430,EX0270,Beginner,Strength,Athletic Performance,Other,24,174.0,70.0,23.12,Normal,5,Upper Lower,Home Gym,7,1,1,Resistance Training,Beginner,Beginner,3,1,1,1.5,1.5,2.5,2.0,2.0,"[""Hamstrings"", ""Gluteus Maximus"", ""Erector Spinae""]","[""None""]","[""Resistance Band""]",Hinge,"[""Lower Back""]","[""Acute low back pain""]",1,1,0.9143,1.0,0.0,0.0,7.95,3.06,0.0571,,Safe,0.0,0,0,0,13,16,2,0,0,4,1,1,Reduce Difficulty,5
REC0000431,U000431,PLAN000431,EX0004,Beginner,Strength,General Fitness,Male,42,178.0,91.7,28.94,Overweight,5,Chest Back Legs,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.75,0.925,0.0,0.0,8.75,4.05,0.05,,Safe,0.0,0,0,0,2,1,31,0,0,0,3,1,Reduce Difficulty,5
REC0000432,U000432,PLAN000432,EX0145,Beginner,General Fitness,Strength,Male,48,170.0,53.8,18.62,Normal,6,Upper Lower,Home Gym,5,1,1,Bodyweight,Beginner,Beginner,1,2,1,1.0,2.0,1.5,1.0,3.0,"[""Quadriceps""]","[""Gluteus Maximus"", ""Calves""]","[""Wall""]",Squat,"[""Knee""]","[""Acute knee pain""]",1,1,0.8158,0.9474,0.0,0.0,7.26,2.64,0.0,,Safe,0.0,0,0,0,52,16,14,0,0,4,4,0,Keep,6
REC0000433,U000433,PLAN000433,EX0004,Advanced,General Fitness,Athletic Performance,Male,25,173.0,69.8,23.32,Normal,6,Body Part Split,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8333,0.9762,0.0,0.0,7.04,2.06,0.0278,,Safe,0.0,0,0,0,58,2,7,0,0,6,2,1,Reduce Volume,6
REC0000435,U000435,PLAN000435,EX0003,Advanced,Strength,Athletic Performance,Other,19,159.0,78.8,31.17,Obese,5,Push Pull Legs,Commercial Gym,14,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.7436,0.9236,0.0,0.0,8.7,4.06,0.0513,,Safe,0.0,0,0,0,2,1,90,0,0,0,9,1,Reduce Difficulty,5
REC0000436,U000436,PLAN000436,EX0026,Advanced,Mobility and Flexibility,Athletic Performance,Female,20,168.0,66.0,23.38,Normal,3,Body Part Split,Home Gym,5,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8108,0.9189,0.0,0.0,6.19,2.06,0.0541,,Safe,0.0,0,0,0,45,4,5,0,0,6,3,1,Reduce Difficulty,3
REC0000437,U000437,PLAN000437,EX0004,Advanced,Fat Loss,Muscle Gain,Male,28,174.0,84.6,27.94,Overweight,2,Push Pull Legs,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8438,0.9062,0.0,0.0,7.23,2.97,0.0,,Safe,0.0,0,0,0,47,0,27,0,0,6,5,0,Replace Exercise,2
REC0000438,U000438,PLAN000438,EX0227,Beginner,Muscular Endurance,Muscle Gain,Prefer not to say,33,159.0,65.5,25.91,Overweight,5,Auto,Limited Gym,6,1,1,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.8,0.9267,0.0,0.0,7.12,2.03,0.0,,Review,0.55,1,0,0,165,5,17,1,1,12,11,0,Review Safety,5
