plan_item_id,plan_id,week_number,day_number,day_name,day_type,session_name,exercise_role,priority_score,selection_reason,focus_muscles,exercise_order,exercise_id,exercise_name_snapshot,exercise_min_level_snapshot,exercise_goals_snapshot,exercise_equipment_snapshot,primary_muscles_snapshot,sets,rep_min,rep_max,duration_seconds,intensity_unit,target_intensity,rest_seconds,tempo,set_type,warmup_sets,is_optional,progression_rule,substitution_exercise_ids,coaching_note
WPI00008345,PLAN000475,1,2,Saturday,Training,Day 2 - Auto,Primary Compound,4,primary-goal aligned; covers Hip Extension; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Gluteus Maximus"", ""Hamstrings""]",2,EX0269,Glute Bridge March,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Gluteus Maximus"", ""Hamstrings""]",2,8,15,,RPE,7,60,2-0-2,Working,1,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008346,PLAN000475,1,2,Saturday,Training,Day 2 - Auto,Secondary Compound,4,primary-goal aligned; covers Trunk Flexion; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Rectus Abdominis"", ""Hip Flexors (Iliopsoas, Rectus Femoris)""]",3,EX0168,V-Up,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Rectus Abdominis"", ""Hip Flexors (Iliopsoas, Rectus Femoris)""]",2,8,15,,RPE,7,60,2-0-2,Working,1,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008347,PLAN000475,1,2,Saturday,Training,Day 2 - Auto,Secondary Compound,4,primary-goal aligned; covers Hip Extension; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Gluteus Maximus""]",4,EX0280,Single-Leg Glute Bridge,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Gluteus Maximus""]",2,8,15,,RPE,7,60,2-0-2,Working,1,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008348,PLAN000475,1,2,Saturday,Training,Day 2 - Auto,Isolation,4,primary-goal aligned; covers Hip Extension; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Gluteus Maximus""]",5,EX0046,Glute Bridge,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Gluteus Maximus""]",2,8,15,,RPE,7,60,2-0-2,Working,0,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008349,PLAN000475,1,3,Monday,Training,Day 3 - Auto,Core,4,primary-goal aligned; covers Trunk Flexion; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Rectus Abdominis""]",5,EX0160,Reverse Crunch,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Rectus Abdominis""]",2,8,15,,RPE,7,60,2-0-2,Working,0,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008350,PLAN000475,1,3,Monday,Training,Day 3 - Auto,Core,4,primary-goal aligned; covers Core Anti-Lateral Flexion; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Obliques"", ""Quadratus Lumborum""]",2,EX0176,Side Plank,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Obliques"", ""Quadratus Lumborum""]",2,8,15,,RPE,7,60,2-0-2,Working,0,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008351,PLAN000475,1,3,Monday,Training,Day 3 - Auto,Core,4,primary-goal aligned; covers Core Anti-Rotation; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Rectus Abdominis"", ""Transverse Abdominis""]",3,EX0218,Front Plank with Reach,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Rectus Abdominis"", ""Transverse Abdominis""]",2,8,15,,RPE,7,60,2-0-2,Working,0,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008352,PLAN000475,1,3,Monday,Training,Day 3 - Auto,Core,4,primary-goal aligned; covers Trunk Flexion; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Rectus Abdominis"", ""Transverse Abdominis""]",4,EX0134,Hollow Body Hold,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Rectus Abdominis"", ""Transverse Abdominis""]",2,8,15,,RPE,7,60,2-0-2,Working,0,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008353,PLAN000475,1,3,Monday,Training,Day 3 - Auto,Secondary Compound,4,primary-goal aligned; covers Squat; training-level compatible; equipment-compatible; adaptive split fallback for constrained compatible exercise pool,"[""Quadriceps"", ""Gluteus Maximus""]",1,EX0136,Skater Squat,Advanced,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Mat""]","[""Quadriceps"", ""Gluteus Maximus""]",2,8,15,,RPE,7,60,2-0-2,Working,1,No,Adjust load to keep final working sets near target RPE; progress only when technique and recovery remain stable.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008354,PLAN000476,1,1,Monday,Training,Day 1 - Push,Primary Compound,3,covers Horizontal Push; training-level compatible; equipment-compatible,"[""Pectoralis Major""]",1,EX0004,Push-Up,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Bodyweight""]","[""Pectoralis Major""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008355,PLAN000476,1,1,Monday,Training,Day 1 - Push,Primary Compound,3,covers Horizontal Push; training-level compatible; equipment-compatible,"[""Pectoralis Major (Clavicular Head)""]",2,EX0071,Machine Incline Chest Press,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Incline Chest Press Machine""]","[""Pectoralis Major (Clavicular Head)""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008356,PLAN000476,1,1,Monday,Training,Day 1 - Push,Isolation,3,covers Horizontal Push; training-level compatible; equipment-compatible,"[""Pectoralis Major""]",6,EX0054,Machine Pec Deck Fly,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Pec Deck Machine""]","[""Pectoralis Major""]",2,8,12,,RPE,7,75,2-0-2,Working,0,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008357,PLAN000476,1,1,Monday,Training,Day 1 - Push,Primary Compound,3,Validated alternative selected to reduce duplicate and redundant session programming.,"[""Latissimus Dorsi"", ""Rhomboids""]",3,EX0009,Machine Row,Beginner,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Row Machine""]","[""Latissimus Dorsi"", ""Rhomboids""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
WPI00008358,PLAN000476,1,1,Monday,Training,Day 1 - Push,Secondary Compound,3,covers Vertical Push; training-level compatible; equipment-compatible,"[""Anterior Deltoid"", ""Triceps Brachii""]",4,EX0243,Single-Arm Kettlebell Press,Intermediate,"[""Athletic Performance"",""Balance"",""Conditioning"",""Coordination"",""Core Stability"",""Corrective Exercise"",""Fat Loss"",""Flexibility"",""General Fitness"",""Grip Strength"",""Gymnastics"",""Injury Prevention"",""Joint Health"",""Knee Health"",""Mobility"",""Mobility and Flexibility"",""Muscle Gain"",""Muscular Endurance"",""Posture Correction"",""Power"",""Rehabilitation"",""Rehabilitation and Joint Health"",""Shoulder Health"",""Shin Splint Relief"",""Sport Performance"",""Strength"",""Strength Preparation"",""Warm-up""]","[""Kettlebell""]","[""Anterior Deltoid"", ""Triceps Brachii""]",3,5,8,,RPE,7,120,2-0-2,Working,1,No,Increase load in small increments after all prescribed sets and reps are completed with good technique at target effort.,[],Use controlled technique and a pain-free range of motion; stop or substitute any movement that causes pain.
